method,split,seed,episode,label,unsafe,score,threshold,flag,true_positive,false_positive,false_negative,true_negative,severity
no_support_check,rare_valid_bounce,6,6,0,0,125.880371,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,6,7,0,0,195.117328,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,6,8,0,0,131.810772,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,6,9,0,0,131.722369,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,7,0,0,0,154.027921,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,7,1,0,0,187.666057,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,7,2,0,0,191.307302,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,7,3,0,0,138.737811,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,7,4,0,0,120.933836,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,7,5,0,0,178.457836,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,7,6,0,0,107.440557,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,7,7,0,0,162.538422,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,7,8,0,0,239.786592,258.985284,0,0,0,0,1,1.0000
no_support_check,rare_valid_bounce,7,9,0,0,157.617031,258.985284,0,0,0,0,1,1.0000
no_energy_check,combined_violation_shift,0,0,1,1,1276.868014,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,0,1,1,1,713.881033,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,0,2,1,1,616.919501,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,0,3,1,1,545.299620,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,0,4,1,1,421.480341,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,0,5,1,1,479.828604,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,0,6,1,1,499.403877,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,0,7,1,1,924.888588,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,0,8,1,1,1095.275025,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,0,9,1,1,1100.651701,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,1,0,1,1,675.292556,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,1,1,1,1,739.496441,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,1,2,1,1,439.502735,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,1,3,1,1,495.787712,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,1,4,1,1,657.467390,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,1,5,1,1,549.298022,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,1,6,1,1,599.066123,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,1,7,1,1,871.686534,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,1,8,1,1,445.495094,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,1,9,1,1,491.384690,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,2,0,1,1,679.613342,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,2,1,1,1,559.302911,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,2,2,1,1,453.162673,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,2,3,1,1,539.052275,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,2,4,1,1,537.680628,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,2,5,1,1,507.458792,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,2,6,1,1,750.760030,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,2,7,1,1,411.658107,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,2,8,1,1,1179.605841,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,2,9,1,1,621.765975,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,3,0,1,1,476.658486,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,3,1,1,1,437.837338,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,3,2,1,1,658.978301,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,3,3,1,1,785.507528,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,3,4,1,1,608.481595,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,3,5,1,1,588.647650,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,3,6,1,1,447.646108,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,3,7,1,1,777.991507,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,3,8,1,1,508.755181,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,3,9,1,1,1027.937155,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,4,0,1,1,1232.000933,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,4,1,1,1,973.183811,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,4,2,1,1,640.660053,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,4,3,1,1,551.986009,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,4,4,1,1,467.409771,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,4,5,1,1,392.022532,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,4,6,1,1,417.319461,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,4,7,1,1,1182.626651,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,4,8,1,1,869.644708,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,4,9,1,1,489.408629,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,5,0,1,1,412.787110,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,5,1,1,1,721.797282,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,5,2,1,1,742.442852,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,5,3,1,1,504.953419,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,5,4,1,1,1318.025643,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,5,5,1,1,619.234188,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,5,6,1,1,1103.491232,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,5,7,1,1,588.321734,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,5,8,1,1,866.838803,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,5,9,1,1,704.775259,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,6,0,1,1,504.981506,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,6,1,1,1,475.011147,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,6,2,1,1,383.866776,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,6,3,1,1,562.157453,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,6,4,1,1,605.555434,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,6,5,1,1,809.046896,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,6,6,1,1,808.231183,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,6,7,1,1,800.400083,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,6,8,1,1,597.719185,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,6,9,1,1,480.694327,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,7,0,1,1,789.027223,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,7,1,1,1,596.044609,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,7,2,1,1,845.009592,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,7,3,1,1,630.779240,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,7,4,1,1,932.916688,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,7,5,1,1,801.980798,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,7,6,1,1,445.581659,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,7,7,1,1,482.766914,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,7,8,1,1,1102.809676,258.911609,1,1,0,0,0,1.0000
no_energy_check,combined_violation_shift,7,9,1,1,496.313670,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,0,0,1,1,224.946402,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,0,1,1,1,103.513512,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,0,2,1,1,399.204296,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,0,3,1,1,570.531707,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,0,4,1,1,286.409346,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,0,5,1,1,191.460292,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,0,6,1,1,393.780774,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,0,7,1,1,202.097422,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,0,8,1,1,518.878626,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,0,9,1,1,231.664557,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,1,0,1,1,156.918441,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,1,1,1,1,230.658257,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,1,2,1,1,312.051728,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,1,3,1,1,427.652459,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,1,4,1,1,618.176737,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,1,5,1,1,335.202503,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,1,6,1,1,446.556067,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,1,7,1,1,483.725619,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,1,8,1,1,278.107764,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,1,9,1,1,287.806573,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,2,0,1,1,180.210072,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,2,1,1,1,189.267024,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,2,2,1,1,248.673556,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,2,3,1,1,331.731137,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,2,4,1,1,327.633847,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,2,5,1,1,594.348331,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,2,6,1,1,77.943866,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,2,7,1,1,265.057310,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,2,8,1,1,589.512096,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,2,9,1,1,547.278252,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,3,0,1,1,83.731198,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,3,1,1,1,243.934942,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,3,2,1,1,73.302709,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,3,3,1,1,385.737356,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,3,4,1,1,133.319929,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,3,5,1,1,198.885673,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,3,6,1,1,438.416673,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,3,7,1,1,351.479096,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,3,8,1,1,481.470117,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,3,9,1,1,559.190779,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,4,0,1,1,677.759207,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,4,1,1,1,476.946393,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,4,2,1,1,672.108469,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,4,3,1,1,580.735050,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,4,4,1,1,347.582511,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,4,5,1,1,186.186664,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,4,6,1,1,122.340492,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,4,7,1,1,386.286304,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,4,8,1,1,617.765869,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,4,9,1,1,295.389004,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,5,0,1,1,267.298071,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,5,1,1,1,115.674752,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,5,2,1,1,222.716907,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,5,3,1,1,223.954714,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,5,4,1,1,503.872925,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,5,5,1,1,197.333854,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,5,6,1,1,207.892135,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,5,7,1,1,125.226415,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,5,8,1,1,435.725918,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,5,9,1,1,65.663929,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,6,0,1,1,485.180936,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,6,1,1,1,240.073634,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,6,2,1,1,522.365526,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,6,3,1,1,230.731231,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,6,4,1,1,217.605888,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,6,5,1,1,443.733805,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,6,6,1,1,228.548513,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,6,7,1,1,394.363434,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,6,8,1,1,240.817516,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,6,9,1,1,309.792414,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,7,0,1,1,189.061096,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,7,1,1,1,382.657006,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,7,2,1,1,413.785681,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,7,3,1,1,273.460912,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,7,4,1,1,272.944187,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,7,5,1,1,392.382377,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,7,6,1,1,233.221229,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,7,7,1,1,243.338387,258.911609,0,0,0,1,0,1.0000
no_energy_check,adversarial_compensated_violation,7,8,1,1,550.996983,258.911609,1,1,0,0,0,1.0000
no_energy_check,adversarial_compensated_violation,7,9,1,1,332.446993,258.911609,1,1,0,0,0,1.0000
no_energy_check,mixed_near_threshold,0,0,1,1,199.760724,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,0,1,1,1,48.126060,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,0,2,1,1,103.265998,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,0,3,1,1,80.612001,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,0,4,1,1,26.320419,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,0,5,1,1,80.078813,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,0,6,1,1,31.442578,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,0,7,1,1,49.501984,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,0,8,1,1,196.032223,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,0,9,1,1,166.029003,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,1,0,1,1,45.206836,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,1,1,1,1,93.129428,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,1,2,1,1,24.809336,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,1,3,1,1,39.565759,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,1,4,1,1,108.382644,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,1,5,1,1,87.520904,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,1,6,1,1,44.696108,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,1,7,1,1,141.008833,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,1,8,1,1,34.587101,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,1,9,1,1,41.882340,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,2,0,1,1,110.601281,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,2,1,1,1,50.798695,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,2,2,1,1,27.372543,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,2,3,1,1,28.542100,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,2,4,1,1,104.409752,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,2,5,1,1,80.618375,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,2,6,1,1,52.736354,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,2,7,1,1,56.347233,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,2,8,1,1,84.615858,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,2,9,1,1,47.931530,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,3,0,1,1,22.209005,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,3,1,1,1,25.054404,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,3,2,1,1,61.524541,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,3,3,1,1,123.079646,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,3,4,1,1,44.256339,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,3,5,1,1,86.984384,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,3,6,1,1,33.323463,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,3,7,1,1,124.025699,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,3,8,1,1,38.389278,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,3,9,1,1,141.517974,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,4,0,1,1,159.222102,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,4,1,1,1,122.664615,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,4,2,1,1,76.436864,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,4,3,1,1,45.672064,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,4,4,1,1,30.953891,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,4,5,1,1,20.736620,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,4,6,1,1,29.764561,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,4,7,1,1,209.181260,258.911609,0,0,0,1,0,1.0000
no_energy_check,mixed_near_threshold,4,8,1,1,61.084832,258.911609,0,0,0,1,0,1.0000
